ativo_objeto,ticker_opcao,tipo,strike,vencimento,dte,categoria_vencimento,ultimo_preco,liquidez_score,cenario,estruturas_sugeridas,score,status,motivo
PETR4,PETRG305,CALL,29.19,2026-07-17,51,MEDIO,16.74,61.5,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.5,MONITORAR_NO_RTD,Liquidez score 61.5 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALER110,PUT,102.68,2026-06-19,23,CURTO,19.15,78.4,LATERALIDADE,Monitorar — Iron Condor futuro,58.5,CANDIDATA_PROXIMO_PREGAO,Liquidez score 78.4 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBF486,CALL,48.67,2026-06-19,23,CURTO,0.05,44.9,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.5,MONITORAR_NO_RTD,Liquidez score 44.9 ≥ 30 — monitorar confirmação via RTD.
BBDC4,BBDCF165,CALL,15.99,2026-06-19,23,CURTO,0.24,44.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.8 ≥ 30 — monitorar confirmação via RTD.
RENT3,RENTF636,CALL,63.62,2026-06-19,23,CURTO,0.06,44.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.8 ≥ 30 — monitorar confirmação via RTD.
RENT3,RENTS695,PUT,69.57,2026-07-17,51,MEDIO,23.75,61.2,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 61.2 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAS148,PUT,14.89,2026-07-17,51,MEDIO,0.23,44.5,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.5 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOS700,PUT,70.0,2026-07-17,51,MEDIO,4.38,78.1,LATERALIDADE,Monitorar — Iron Condor futuro,58.4,MONITORAR_NO_RTD,Liquidez score 78.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF602,CALL,59.69,2026-06-19,23,CURTO,0.02,44.8,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.8 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR715,PUT,71.5,2026-06-19,23,CURTO,4.6,61.4,LATERALIDADE,Monitorar — Iron Condor futuro,58.4,CANDIDATA_PROXIMO_PREGAO,Liquidez score 61.4 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEH764,CALL,76.46,2026-08-21,86,MEDIO,9.33,78.0,LATERALIDADE,Monitorar — Iron Condor futuro,58.4,MONITORAR_NO_RTD,Liquidez score 78.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEQ760W5,PUT,76.0,2026-05-29,2,CURTO,0.03,44.5,LATERALIDADE,Monitorar — Iron Condor futuro,58.4,MONITORAR_NO_RTD,Liquidez score 44.5 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBR446W4,PUT,44.65,2026-06-26,30,CURTO,4.72,44.7,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.7 ≥ 30 — monitorar confirmação via RTD.
HAPV3,HAPVR950,PUT,9.5,2026-06-19,23,CURTO,0.08,44.7,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.7 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF592,CALL,58.69,2026-06-19,23,CURTO,0.03,44.7,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.7 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBF457,CALL,45.44,2026-06-19,23,CURTO,0.05,44.6,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.6 ≥ 30 — monitorar confirmação via RTD.
RADL3,RADLR237,PUT,23.06,2026-06-19,23,CURTO,4.21,44.8,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.8 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAI237,CALL,23.64,2026-09-18,114,LONGO,0.82,61.4,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 61.4 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG382,CALL,37.69,2026-07-17,51,MEDIO,7.75,61.2,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 61.2 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRU462,PUT,45.69,2026-09-18,114,LONGO,2.92,61.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 61.3 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRJ752,CALL,6.98,2026-10-16,142,LONGO,39.0,78.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 78.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBF305,CALL,26.74,2026-06-19,23,CURTO,13.26,44.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.8 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBF460,CALL,45.69,2026-06-19,23,CURTO,0.05,44.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.4,MONITORAR_NO_RTD,Liquidez score 44.8 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASS24,PUT,23.76,2026-07-17,51,MEDIO,2.53,60.9,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 60.9 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF615,CALL,61.5,2026-06-19,23,CURTO,8.16,77.6,LATERALIDADE,Monitorar — Iron Condor futuro,58.3,CANDIDATA_PROXIMO_PREGAO,Liquidez score 77.6 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEF54,CALL,50.68,2026-06-19,23,CURTO,31.05,77.6,LATERALIDADE,Monitorar — Iron Condor futuro,58.3,CANDIDATA_PROXIMO_PREGAO,Liquidez score 77.6 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRU399,PUT,38.61,2027-09-17,478,EXTRA_LONGO,1.75,94.5,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 94.5 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASF241,CALL,23.85,2026-06-19,23,CURTO,0.04,44.2,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.2 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAS146,PUT,14.64,2026-07-17,51,MEDIO,0.19,44.3,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.3 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOG760,CALL,76.0,2026-07-17,51,MEDIO,2.04,60.9,LATERALIDADE,Monitorar — Iron Condor futuro,58.3,MONITORAR_NO_RTD,Liquidez score 60.9 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBF324,CALL,28.92,2026-06-19,23,CURTO,12.93,44.4,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.4 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF477,CALL,47.75,2026-06-19,23,CURTO,20.8,77.6,LATERALIDADE,Monitorar — Iron Condor futuro,58.3,CANDIDATA_PROXIMO_PREGAO,Liquidez score 77.6 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASV206,PUT,20.27,2026-10-16,142,LONGO,1.0,44.4,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.4 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG921,CALL,92.15,2026-07-17,51,MEDIO,0.95,61.0,LATERALIDADE,Monitorar — Iron Condor futuro,58.3,MONITORAR_NO_RTD,Liquidez score 61.0 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAS186,PUT,18.64,2026-07-17,51,MEDIO,1.96,44.4,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.4 ≥ 30 — monitorar confirmação via RTD.
ABEV3,ABEVB109,CALL,9.92,2027-02-19,268,EXTRA_LONGO,6.6,94.4,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 94.4 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAG191,CALL,19.14,2026-07-17,51,MEDIO,0.24,44.4,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.4 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG388,CALL,37.44,2026-07-17,51,MEDIO,7.77,61.1,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 61.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF582,CALL,57.69,2026-06-19,23,CURTO,0.03,44.2,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.2 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF697,CALL,62.18,2026-06-19,23,CURTO,20.71,77.6,LATERALIDADE,Monitorar — Iron Condor futuro,58.3,CANDIDATA_PROXIMO_PREGAO,Liquidez score 77.6 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF607,CALL,60.19,2026-06-19,23,CURTO,0.03,44.4,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.4 ≥ 30 — monitorar confirmação via RTD.
WEGE3,WEGEF511,CALL,49.03,2026-06-19,23,CURTO,0.16,44.2,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.3,MONITORAR_NO_RTD,Liquidez score 44.2 ≥ 30 — monitorar confirmação via RTD.
BBDC4,BBDCF203,CALL,20.01,2026-06-19,23,CURTO,0.05,43.9,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 43.9 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBQ443W5,PUT,44.36,2026-05-29,2,CURTO,4.63,44.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.0 ≥ 30 — monitorar confirmação via RTD.
BBDC4,BBDCF119,CALL,11.26,2026-06-19,23,CURTO,6.85,44.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF525W2,CALL,51.96,2026-06-12,16,CURTO,0.09,44.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.0 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOQ650W5,PUT,65.0,2026-05-29,2,CURTO,0.51,43.9,LATERALIDADE,Monitorar — Iron Condor futuro,58.2,MONITORAR_NO_RTD,Liquidez score 43.9 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRI419,CALL,40.61,2027-09-17,478,EXTRA_LONGO,11.75,77.4,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 77.4 ≥ 30 — monitorar confirmação via RTD.
HAPV3,HAPVF142W4,CALL,14.25,2026-06-26,30,CURTO,0.43,44.1,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.1 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR800,PUT,80.0,2026-06-19,23,CURTO,11.34,77.3,LATERALIDADE,Monitorar — Iron Condor futuro,58.2,CANDIDATA_PROXIMO_PREGAO,Liquidez score 77.3 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
EGIE3,EGIER417,PUT,41.74,2026-06-19,23,CURTO,5.38,44.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.1 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR810,PUT,81.0,2026-06-19,23,CURTO,12.47,77.5,LATERALIDADE,Monitorar — Iron Condor futuro,58.2,CANDIDATA_PROXIMO_PREGAO,Liquidez score 77.5 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
TAEE11,TAEER470,PUT,47.01,2026-06-19,23,CURTO,2.99,43.9,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 43.9 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG780,CALL,78.15,2026-07-17,51,MEDIO,7.3,77.3,LATERALIDADE,Monitorar — Iron Condor futuro,58.2,MONITORAR_NO_RTD,Liquidez score 77.3 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG212,CALL,20.48,2026-07-17,51,MEDIO,25.76,60.8,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 60.8 ≥ 30 — monitorar confirmação via RTD.
RADL3,RADLS186,PUT,18.62,2026-07-17,51,MEDIO,1.04,44.1,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.1 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBR359,PUT,35.55,2026-06-19,23,CURTO,0.09,44.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRQ397W5,PUT,39.21,2026-05-29,2,CURTO,0.03,44.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEE870W5,CALL,87.0,2026-05-29,2,CURTO,0.1,44.0,LATERALIDADE,Monitorar — Iron Condor futuro,58.2,MONITORAR_NO_RTD,Liquidez score 44.0 ≥ 30 — monitorar confirmação via RTD.
RENT3,RENTF496W2,CALL,49.62,2026-06-12,16,CURTO,0.5,44.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 44.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG55,CALL,54.46,2026-07-17,51,MEDIO,1.52,60.6,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.2,MONITORAR_NO_RTD,Liquidez score 60.6 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG22,CALL,21.51,2027-07-16,415,EXTRA_LONGO,26.36,93.6,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 93.6 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG498,CALL,49.96,2026-07-17,51,MEDIO,3.31,60.4,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 60.4 ≥ 30 — monitorar confirmação via RTD.
HAPV3,HAPVR102,PUT,10.25,2026-06-19,23,CURTO,0.14,43.8,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 43.8 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRM450,PUT,44.46,2028-01-21,604,EXTRA_LONGO,2.93,43.8,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 43.8 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASR296,PUT,29.6,2026-06-19,23,CURTO,8.46,43.6,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 43.6 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRE357W5,CALL,35.21,2026-05-29,2,CURTO,9.03,43.6,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 43.6 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOQ660W5,PUT,66.0,2026-05-29,2,CURTO,0.72,43.7,LATERALIDADE,Monitorar — Iron Condor futuro,58.1,MONITORAR_NO_RTD,Liquidez score 43.7 ≥ 30 — monitorar confirmação via RTD.
RADL3,RADLF206,CALL,20.62,2026-06-19,23,CURTO,0.09,43.7,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 43.7 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRR499W1,PUT,49.96,2026-06-05,9,CURTO,5.65,43.8,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 43.8 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG552,CALL,54.69,2026-07-17,51,MEDIO,0.32,60.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 60.3 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF701W4,CALL,70.18,2026-06-26,30,CURTO,16.76,77.0,LATERALIDADE,Monitorar — Iron Condor futuro,58.1,CANDIDATA_PROXIMO_PREGAO,Liquidez score 77.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
B3SA3,B3SAS145,PUT,14.14,2026-07-17,51,MEDIO,0.12,43.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.1,MONITORAR_NO_RTD,Liquidez score 43.8 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRH333,CALL,31.94,2026-08-21,86,MEDIO,15.37,60.1,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 60.1 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR805,PUT,80.5,2026-06-19,23,CURTO,12.33,76.7,LATERALIDADE,Monitorar — Iron Condor futuro,58.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 76.7 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBS441,PUT,44.13,2026-07-17,51,MEDIO,2.37,43.5,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.5 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRD56,CALL,55.46,2027-04-16,324,EXTRA_LONGO,4.11,93.5,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 93.5 ≥ 30 — monitorar confirmação via RTD.
HAPV3,HAPVR105,PUT,10.5,2026-06-19,23,CURTO,0.18,43.5,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.5 ≥ 30 — monitorar confirmação via RTD.
SUZB3,SUZBG403,CALL,40.38,2026-07-17,51,MEDIO,2.85,43.2,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.2 ≥ 30 — monitorar confirmação via RTD.
BBDC4,BBDCR163,PUT,15.74,2026-06-19,23,CURTO,0.54,43.3,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.3 ≥ 30 — monitorar confirmação via RTD.
RENT3,RENTT460,PUT,46.07,2026-08-21,86,MEDIO,2.85,43.5,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.5 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF521,CALL,52.18,2026-06-19,23,CURTO,28.75,76.8,LATERALIDADE,Monitorar — Iron Condor futuro,58.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 76.8 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASS255,PUT,25.26,2026-07-17,51,MEDIO,4.17,59.9,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 59.9 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF516,CALL,51.68,2026-06-19,23,CURTO,31.0,76.8,LATERALIDADE,Monitorar — Iron Condor futuro,58.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 76.8 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBF473W2,CALL,47.38,2026-06-12,16,CURTO,0.67,43.5,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.5 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRV425,PUT,41.67,2026-10-16,142,LONGO,1.8,43.4,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.4 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF242,CALL,23.69,2026-06-19,23,CURTO,21.47,43.2,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.2 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOE710W5,CALL,71.0,2026-05-29,2,CURTO,0.76,43.5,LATERALIDADE,Monitorar — Iron Condor futuro,58.0,MONITORAR_NO_RTD,Liquidez score 43.5 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBF465,CALL,46.19,2026-06-19,23,CURTO,0.05,43.4,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",58.0,MONITORAR_NO_RTD,Liquidez score 43.4 ≥ 30 — monitorar confirmação via RTD.
WEGE3,WEGEF486,CALL,48.53,2026-06-19,23,CURTO,0.19,43.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.1 ≥ 30 — monitorar confirmação via RTD.
SUZB3,SUZBG401,CALL,40.13,2026-07-17,51,MEDIO,3.0,43.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.1 ≥ 30 — monitorar confirmação via RTD.
HAPV3,HAPVF15,CALL,15.75,2026-06-19,23,CURTO,0.07,43.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG520,CALL,51.46,2026-07-17,51,MEDIO,2.6,59.6,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 59.6 ≥ 30 — monitorar confirmação via RTD.
BPAC11,BPACH435,CALL,43.57,2026-08-21,86,MEDIO,22.1,59.7,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 59.7 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASR181,PUT,18.1,2026-06-19,23,CURTO,0.04,43.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.0 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASF239,CALL,23.6,2026-06-19,23,CURTO,0.06,43.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.0 ≥ 30 — monitorar confirmação via RTD.
RENT3,RENTF491W2,CALL,49.12,2026-06-12,16,CURTO,0.57,42.9,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 42.9 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF207,CALL,20.19,2026-06-19,23,CURTO,24.4,43.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBK476,CALL,43.77,2026-11-19,176,LONGO,2.66,43.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.1 ≥ 30 — monitorar confirmação via RTD.
HAPV3,HAPVR940,PUT,9.4,2026-06-19,23,CURTO,0.08,42.6,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.6 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF561,CALL,56.18,2026-06-19,23,CURTO,25.37,76.0,LATERALIDADE,Monitorar — Iron Condor futuro,57.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 76.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BPAC11,BPACR615,PUT,61.55,2026-06-19,23,CURTO,6.63,42.6,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.6 ≥ 30 — monitorar confirmação via RTD.
GGBR4,GGBRR211W4,PUT,21.11,2026-06-26,30,CURTO,0.63,42.5,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.5 ≥ 30 — monitorar confirmação via RTD.
SUZB3,SUZBF464,CALL,46.42,2026-06-19,23,CURTO,0.1,42.5,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.5 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRE500W5,CALL,49.46,2026-05-29,2,CURTO,0.03,42.5,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.5 ≥ 30 — monitorar confirmação via RTD.
