filename,size_bytes,tipo,delimiter,n_lines,n_columns,header,columns_list,sample_source
CMIN3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,25237,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CMIN3_DFP_dfp_cia_aberta_BPP_con_2025.csv,44076,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CMIN3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,43797,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CMIN3_ITR_itr_cia_aberta_2025.csv,681,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CMIN3_ITR_itr_cia_aberta_BPA_con_2025.csv,73504,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CMIN3_ITR_itr_cia_aberta_BPA_ind_2025.csv,74680,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CMIN3_ITR_itr_cia_aberta_BPP_con_2025.csv,133126,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CMIN3_ITR_itr_cia_aberta_BPP_ind_2025.csv,131137,BPP_IND,?,-1,0,ERROR,,sampled_from_type
COGN3_DFP_dfp_cia_aberta_2025.csv,482,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
COGN3_DFP_dfp_cia_aberta_BPA_con_2025.csv,27334,BPA_CON,?,-1,0,ERROR,,sampled_from_type
COGN3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,26722,BPA_IND,?,-1,0,ERROR,,sampled_from_type
COGN3_DFP_dfp_cia_aberta_BPP_con_2025.csv,46459,BPP_CON,?,-1,0,ERROR,,sampled_from_type
COGN3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,42471,BPP_IND,?,-1,0,ERROR,,sampled_from_type
COGN3_ITR_itr_cia_aberta_2025.csv,684,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
COGN3_ITR_itr_cia_aberta_BPA_con_2025.csv,81729,BPA_CON,?,-1,0,ERROR,,sampled_from_type
COGN3_ITR_itr_cia_aberta_BPA_ind_2025.csv,79883,BPA_IND,?,-1,0,ERROR,,sampled_from_type
COGN3_ITR_itr_cia_aberta_BPP_con_2025.csv,139013,BPP_CON,?,-1,0,ERROR,,sampled_from_type
COGN3_ITR_itr_cia_aberta_BPP_ind_2025.csv,124759,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CPFE3_DFP_dfp_cia_aberta_2025.csv,276,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
CPFE3_DFP_dfp_cia_aberta_BPA_con_2025.csv,30558,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CPFE3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,26980,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CPFE3_DFP_dfp_cia_aberta_BPP_con_2025.csv,49802,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CPFE3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,45707,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CPFE3_ITR_itr_cia_aberta_2025.csv,672,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CPFE3_ITR_itr_cia_aberta_BPA_con_2025.csv,91403,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CPFE3_ITR_itr_cia_aberta_BPA_ind_2025.csv,80622,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CPFE3_ITR_itr_cia_aberta_BPP_con_2025.csv,149098,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CPFE3_ITR_itr_cia_aberta_BPP_ind_2025.csv,138510,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CPLE6_DFP_dfp_cia_aberta_2025.csv,292,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
CPLE6_DFP_dfp_cia_aberta_BPA_con_2025.csv,33771,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CPLE6_DFP_dfp_cia_aberta_BPA_ind_2025.csv,29639,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CPLE6_DFP_dfp_cia_aberta_BPP_con_2025.csv,53696,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CPLE6_DFP_dfp_cia_aberta_BPP_ind_2025.csv,46349,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CPLE6_ITR_itr_cia_aberta_2025.csv,720,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CPLE6_ITR_itr_cia_aberta_BPA_con_2025.csv,101070,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CPLE6_ITR_itr_cia_aberta_BPA_ind_2025.csv,89440,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CPLE6_ITR_itr_cia_aberta_BPP_con_2025.csv,159136,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CPLE6_ITR_itr_cia_aberta_BPP_ind_2025.csv,141676,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CRFB3_ITR_itr_cia_aberta_2025.csv,663,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CRFB3_ITR_itr_cia_aberta_BPA_con_2025.csv,81695,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CRFB3_ITR_itr_cia_aberta_BPA_ind_2025.csv,80504,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CRFB3_ITR_itr_cia_aberta_BPP_con_2025.csv,133899,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CRFB3_ITR_itr_cia_aberta_BPP_ind_2025.csv,127300,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CSAN3_DFP_dfp_cia_aberta_2025.csv,269,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
CSAN3_DFP_dfp_cia_aberta_BPA_con_2025.csv,30410,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CSAN3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,27562,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CSAN3_DFP_dfp_cia_aberta_BPP_con_2025.csv,48160,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CSAN3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,44506,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CSAN3_ITR_itr_cia_aberta_2025.csv,651,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CSAN3_ITR_itr_cia_aberta_BPA_con_2025.csv,90294,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CSAN3_ITR_itr_cia_aberta_BPA_ind_2025.csv,82004,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CSAN3_ITR_itr_cia_aberta_BPP_con_2025.csv,141401,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CSAN3_ITR_itr_cia_aberta_BPP_ind_2025.csv,130486,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CSNA3_DFP_dfp_cia_aberta_2025.csv,283,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
CSNA3_DFP_dfp_cia_aberta_BPA_con_2025.csv,26101,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CSNA3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,26370,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CSNA3_DFP_dfp_cia_aberta_BPP_con_2025.csv,45448,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CSNA3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,45512,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CSNA3_ITR_itr_cia_aberta_2025.csv,693,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CSNA3_ITR_itr_cia_aberta_BPA_con_2025.csv,78030,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CSNA3_ITR_itr_cia_aberta_BPA_ind_2025.csv,78837,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CSNA3_ITR_itr_cia_aberta_BPP_con_2025.csv,136132,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CSNA3_ITR_itr_cia_aberta_BPP_ind_2025.csv,136339,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CVCB3_DFP_dfp_cia_aberta_2025.csv,306,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
CVCB3_DFP_dfp_cia_aberta_BPA_con_2025.csv,28558,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CVCB3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,29872,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CVCB3_DFP_dfp_cia_aberta_BPP_con_2025.csv,53625,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CVCB3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,53780,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CVCB3_ITR_itr_cia_aberta_2025.csv,762,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CVCB3_ITR_itr_cia_aberta_BPA_con_2025.csv,85364,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CVCB3_ITR_itr_cia_aberta_BPA_ind_2025.csv,88929,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CVCB3_ITR_itr_cia_aberta_BPP_con_2025.csv,160598,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CVCB3_ITR_itr_cia_aberta_BPP_ind_2025.csv,161060,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CXSE3_DFP_dfp_cia_aberta_2025.csv,296,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
CXSE3_DFP_dfp_cia_aberta_BPA_con_2025.csv,25927,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CXSE3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,26676,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CXSE3_DFP_dfp_cia_aberta_BPP_con_2025.csv,45172,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CXSE3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,44095,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CXSE3_ITR_itr_cia_aberta_2025.csv,732,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CXSE3_ITR_itr_cia_aberta_BPA_con_2025.csv,77500,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CXSE3_ITR_itr_cia_aberta_BPA_ind_2025.csv,79749,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CXSE3_ITR_itr_cia_aberta_BPP_con_2025.csv,135244,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CXSE3_ITR_itr_cia_aberta_BPP_ind_2025.csv,132362,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CYRE3_DFP_dfp_cia_aberta_2025.csv,299,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
CYRE3_DFP_dfp_cia_aberta_BPA_con_2025.csv,31662,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CYRE3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,31466,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CYRE3_DFP_dfp_cia_aberta_BPP_con_2025.csv,54176,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CYRE3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,54960,BPP_IND,?,-1,0,ERROR,,sampled_from_type
CYRE3_ITR_itr_cia_aberta_2025.csv,741,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
CYRE3_ITR_itr_cia_aberta_BPA_con_2025.csv,94707,BPA_CON,?,-1,0,ERROR,,sampled_from_type
CYRE3_ITR_itr_cia_aberta_BPA_ind_2025.csv,94141,BPA_IND,?,-1,0,ERROR,,sampled_from_type
CYRE3_ITR_itr_cia_aberta_BPP_con_2025.csv,163105,BPP_CON,?,-1,0,ERROR,,sampled_from_type
CYRE3_ITR_itr_cia_aberta_BPP_ind_2025.csv,165463,BPP_IND,?,-1,0,ERROR,,sampled_from_type
EGIE3_DFP_dfp_cia_aberta_2025.csv,490,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
EGIE3_DFP_dfp_cia_aberta_BPA_con_2025.csv,28302,BPA_CON,?,-1,0,ERROR,,sampled_from_type
EGIE3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,25729,BPA_IND,?,-1,0,ERROR,,sampled_from_type
EGIE3_DFP_dfp_cia_aberta_BPP_con_2025.csv,45705,BPP_CON,?,-1,0,ERROR,,sampled_from_type
EGIE3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,43655,BPP_IND,?,-1,0,ERROR,,sampled_from_type
EGIE3_ITR_itr_cia_aberta_2025.csv,902,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
EGIE3_ITR_itr_cia_aberta_BPA_con_2025.csv,94528,BPA_CON,?,-1,0,ERROR,,sampled_from_type
EGIE3_ITR_itr_cia_aberta_BPA_ind_2025.csv,95397,BPA_IND,?,-1,0,ERROR,,sampled_from_type
EGIE3_ITR_itr_cia_aberta_BPP_con_2025.csv,141018,BPP_CON,?,-1,0,ERROR,,sampled_from_type
EGIE3_ITR_itr_cia_aberta_BPP_ind_2025.csv,139889,BPP_IND,?,-1,0,ERROR,,sampled_from_type
EMBR3_DFP_dfp_cia_aberta_2025.csv,271,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
EMBR3_DFP_dfp_cia_aberta_BPA_con_2025.csv,26333,BPA_CON,?,-1,0,ERROR,,sampled_from_type
EMBR3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,25794,BPA_IND,?,-1,0,ERROR,,sampled_from_type
EMBR3_DFP_dfp_cia_aberta_BPP_con_2025.csv,52845,BPP_CON,?,-1,0,ERROR,,sampled_from_type
EMBR3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,51661,BPP_IND,?,-1,0,ERROR,,sampled_from_type
EMBR3_ITR_itr_cia_aberta_2025.csv,850,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
EMBR3_ITR_itr_cia_aberta_BPA_con_2025.csv,78722,BPA_CON,?,-1,0,ERROR,,sampled_from_type
EMBR3_ITR_itr_cia_aberta_BPA_ind_2025.csv,77139,BPA_IND,?,-1,0,ERROR,,sampled_from_type
EMBR3_ITR_itr_cia_aberta_BPP_con_2025.csv,158269,BPP_CON,?,-1,0,ERROR,,sampled_from_type
EMBR3_ITR_itr_cia_aberta_BPP_ind_2025.csv,154705,BPP_IND,?,-1,0,ERROR,,sampled_from_type
ENEV3_DFP_dfp_cia_aberta_2025.csv,268,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
ENEV3_DFP_dfp_cia_aberta_BPA_con_2025.csv,28813,BPA_CON,?,-1,0,ERROR,,sampled_from_type
ENEV3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,28367,BPA_IND,?,-1,0,ERROR,,sampled_from_type
ENEV3_DFP_dfp_cia_aberta_BPP_con_2025.csv,52459,BPP_CON,?,-1,0,ERROR,,sampled_from_type
ENEV3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,50121,BPP_IND,?,-1,0,ERROR,,sampled_from_type
ENEV3_ITR_itr_cia_aberta_2025.csv,648,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
ENEV3_ITR_itr_cia_aberta_BPA_con_2025.csv,80105,BPA_CON,?,-1,0,ERROR,,sampled_from_type
ENEV3_ITR_itr_cia_aberta_BPA_ind_2025.csv,84629,BPA_IND,?,-1,0,ERROR,,sampled_from_type
ENEV3_ITR_itr_cia_aberta_BPP_con_2025.csv,153539,BPP_CON,?,-1,0,ERROR,,sampled_from_type
ENEV3_ITR_itr_cia_aberta_BPP_ind_2025.csv,147518,BPP_IND,?,-1,0,ERROR,,sampled_from_type
ENGI11_DFP_dfp_cia_aberta_2025.csv,660,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
ENGI11_DFP_dfp_cia_aberta_BPA_con_2025.csv,35119,BPA_CON,?,-1,0,ERROR,,sampled_from_type
ENGI11_DFP_dfp_cia_aberta_BPA_ind_2025.csv,30030,BPA_IND,?,-1,0,ERROR,,sampled_from_type
ENGI11_DFP_dfp_cia_aberta_BPP_con_2025.csv,50460,BPP_CON,?,-1,0,ERROR,,sampled_from_type
ENGI11_DFP_dfp_cia_aberta_BPP_ind_2025.csv,45438,BPP_IND,?,-1,0,ERROR,,sampled_from_type
ENGI11_ITR_itr_cia_aberta_2025.csv,660,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
ENGI11_ITR_itr_cia_aberta_BPA_con_2025.csv,105078,BPA_CON,?,-1,0,ERROR,,sampled_from_type
ENGI11_ITR_itr_cia_aberta_BPA_ind_2025.csv,89943,BPA_IND,?,-1,0,ERROR,,sampled_from_type
ENGI11_ITR_itr_cia_aberta_BPP_con_2025.csv,151257,BPP_CON,?,-1,0,ERROR,,sampled_from_type
ENGI11_ITR_itr_cia_aberta_BPP_ind_2025.csv,136124,BPP_IND,?,-1,0,ERROR,,sampled_from_type
FLRY3_DFP_dfp_cia_aberta_2025.csv,270,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
FLRY3_DFP_dfp_cia_aberta_BPA_con_2025.csv,25671,BPA_CON,?,-1,0,ERROR,,sampled_from_type
FLRY3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,25959,BPA_IND,?,-1,0,ERROR,,sampled_from_type
FLRY3_DFP_dfp_cia_aberta_BPP_con_2025.csv,42583,BPP_CON,?,-1,0,ERROR,,sampled_from_type
FLRY3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,42610,BPP_IND,?,-1,0,ERROR,,sampled_from_type
FLRY3_ITR_itr_cia_aberta_2025.csv,654,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
FLRY3_ITR_itr_cia_aberta_BPA_con_2025.csv,76740,BPA_CON,?,-1,0,ERROR,,sampled_from_type
FLRY3_ITR_itr_cia_aberta_BPA_ind_2025.csv,77598,BPA_IND,?,-1,0,ERROR,,sampled_from_type
FLRY3_ITR_itr_cia_aberta_BPP_con_2025.csv,126437,BPP_CON,?,-1,0,ERROR,,sampled_from_type
FLRY3_ITR_itr_cia_aberta_BPP_ind_2025.csv,126515,BPP_IND,?,-1,0,ERROR,,sampled_from_type
GGBR4_DFP_dfp_cia_aberta_2025.csv,270,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
GGBR4_DFP_dfp_cia_aberta_BPA_con_2025.csv,25943,BPA_CON,?,-1,0,ERROR,,sampled_from_type
GGBR4_DFP_dfp_cia_aberta_BPA_ind_2025.csv,25430,BPA_IND,?,-1,0,ERROR,,sampled_from_type
GGBR4_DFP_dfp_cia_aberta_BPP_con_2025.csv,44219,BPP_CON,?,-1,0,ERROR,,sampled_from_type
GGBR4_DFP_dfp_cia_aberta_BPP_ind_2025.csv,43379,BPP_IND,?,-1,0,ERROR,,sampled_from_type
GGBR4_ITR_itr_cia_aberta_2025.csv,654,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
GGBR4_ITR_itr_cia_aberta_BPA_con_2025.csv,77560,BPA_CON,?,-1,0,ERROR,,sampled_from_type
GGBR4_ITR_itr_cia_aberta_BPA_ind_2025.csv,76025,BPA_IND,?,-1,0,ERROR,,sampled_from_type
GGBR4_ITR_itr_cia_aberta_BPP_con_2025.csv,132283,BPP_CON,?,-1,0,ERROR,,sampled_from_type
GGBR4_ITR_itr_cia_aberta_BPP_ind_2025.csv,129828,BPP_IND,?,-1,0,ERROR,,sampled_from_type
GOAU4_DFP_dfp_cia_aberta_2025.csv,282,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
GOAU4_DFP_dfp_cia_aberta_BPA_con_2025.csv,29558,BPA_CON,?,-1,0,ERROR,,sampled_from_type
GOAU4_DFP_dfp_cia_aberta_BPA_ind_2025.csv,25978,BPA_IND,?,-1,0,ERROR,,sampled_from_type
GOAU4_DFP_dfp_cia_aberta_BPP_con_2025.csv,47089,BPP_CON,?,-1,0,ERROR,,sampled_from_type
GOAU4_DFP_dfp_cia_aberta_BPP_ind_2025.csv,43228,BPP_IND,?,-1,0,ERROR,,sampled_from_type
GOAU4_ITR_itr_cia_aberta_2025.csv,690,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
GOAU4_ITR_itr_cia_aberta_BPA_con_2025.csv,88405,BPA_CON,?,-1,0,ERROR,,sampled_from_type
GOAU4_ITR_itr_cia_aberta_BPA_ind_2025.csv,77661,BPA_IND,?,-1,0,ERROR,,sampled_from_type
GOAU4_ITR_itr_cia_aberta_BPP_con_2025.csv,140056,BPP_CON,?,-1,0,ERROR,,sampled_from_type
GOAU4_ITR_itr_cia_aberta_BPP_ind_2025.csv,129419,BPP_IND,?,-1,0,ERROR,,sampled_from_type
HAPV3_DFP_dfp_cia_aberta_2025.csv,303,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
HAPV3_DFP_dfp_cia_aberta_BPA_con_2025.csv,30902,BPA_CON,?,-1,0,ERROR,,sampled_from_type
HAPV3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,26652,BPA_IND,?,-1,0,ERROR,,sampled_from_type
HAPV3_DFP_dfp_cia_aberta_BPP_con_2025.csv,51565,BPP_CON,?,-1,0,ERROR,,sampled_from_type
HAPV3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,47909,BPP_IND,?,-1,0,ERROR,,sampled_from_type
HAPV3_ITR_itr_cia_aberta_2025.csv,753,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
HAPV3_ITR_itr_cia_aberta_BPA_con_2025.csv,92446,BPA_CON,?,-1,0,ERROR,,sampled_from_type
HAPV3_ITR_itr_cia_aberta_BPA_ind_2025.csv,79682,BPA_IND,?,-1,0,ERROR,,sampled_from_type
HAPV3_ITR_itr_cia_aberta_BPP_con_2025.csv,154898,BPP_CON,?,-1,0,ERROR,,sampled_from_type
HAPV3_ITR_itr_cia_aberta_BPP_ind_2025.csv,143472,BPP_IND,?,-1,0,ERROR,,sampled_from_type
HYPE3_DFP_dfp_cia_aberta_2025.csv,270,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
HYPE3_DFP_dfp_cia_aberta_BPA_con_2025.csv,24601,BPA_CON,?,-1,0,ERROR,,sampled_from_type
HYPE3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,24888,BPA_IND,?,-1,0,ERROR,,sampled_from_type
HYPE3_DFP_dfp_cia_aberta_BPP_con_2025.csv,44527,BPP_CON,?,-1,0,ERROR,,sampled_from_type
HYPE3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,44163,BPP_IND,?,-1,0,ERROR,,sampled_from_type
HYPE3_ITR_itr_cia_aberta_2025.csv,654,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
HYPE3_ITR_itr_cia_aberta_BPA_con_2025.csv,73534,BPA_CON,?,-1,0,ERROR,,sampled_from_type
HYPE3_ITR_itr_cia_aberta_BPA_ind_2025.csv,74367,BPA_IND,?,-1,0,ERROR,,sampled_from_type
HYPE3_ITR_itr_cia_aberta_BPP_con_2025.csv,133320,BPP_CON,?,-1,0,ERROR,,sampled_from_type
HYPE3_ITR_itr_cia_aberta_BPP_ind_2025.csv,132219,BPP_IND,?,-1,0,ERROR,,sampled_from_type
IGTI11_DFP_dfp_cia_aberta_2025.csv,299,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
IGTI11_DFP_dfp_cia_aberta_BPA_con_2025.csv,29370,BPA_CON,?,-1,0,ERROR,,sampled_from_type
IGTI11_DFP_dfp_cia_aberta_BPA_ind_2025.csv,27912,BPA_IND,?,-1,0,ERROR,,sampled_from_type
IGTI11_DFP_dfp_cia_aberta_BPP_con_2025.csv,48804,BPP_CON,?,-1,0,ERROR,,sampled_from_type
IGTI11_DFP_dfp_cia_aberta_BPP_ind_2025.csv,49726,BPP_IND,?,-1,0,ERROR,,sampled_from_type
IGTI11_ITR_itr_cia_aberta_2025.csv,741,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
IGTI11_ITR_itr_cia_aberta_BPA_con_2025.csv,88288,BPA_CON,?,-1,0,ERROR,,sampled_from_type
IGTI11_ITR_itr_cia_aberta_BPA_ind_2025.csv,82624,BPA_IND,?,-1,0,ERROR,,sampled_from_type
IGTI11_ITR_itr_cia_aberta_BPP_con_2025.csv,146096,BPP_CON,?,-1,0,ERROR,,sampled_from_type
IGTI11_ITR_itr_cia_aberta_BPP_ind_2025.csv,148885,BPP_IND,?,-1,0,ERROR,,sampled_from_type
INTR4_DFP_dfp_cia_aberta_2025.csv,476,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
INTR4_DFP_dfp_cia_aberta_BPA_con_2025.csv,18472,BPA_CON,?,-1,0,ERROR,,sampled_from_type
INTR4_DFP_dfp_cia_aberta_BPP_con_2025.csv,20277,BPP_CON,?,-1,0,ERROR,,sampled_from_type
INTR4_ITR_itr_cia_aberta_2025.csv,874,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
INTR4_ITR_itr_cia_aberta_BPA_con_2025.csv,55135,BPA_CON,?,-1,0,ERROR,,sampled_from_type
INTR4_ITR_itr_cia_aberta_BPP_con_2025.csv,60553,BPP_CON,?,-1,0,ERROR,,sampled_from_type
IRBR3_DFP_dfp_cia_aberta_2025.csv,705,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
IRBR3_DFP_dfp_cia_aberta_BPA_con_2025.csv,28754,BPA_CON,?,-1,0,ERROR,,sampled_from_type
IRBR3_DFP_dfp_cia_aberta_BPA_ind_2025.csv,28629,BPA_IND,?,-1,0,ERROR,,sampled_from_type
IRBR3_DFP_dfp_cia_aberta_BPP_con_2025.csv,29094,BPP_CON,?,-1,0,ERROR,,sampled_from_type
IRBR3_DFP_dfp_cia_aberta_BPP_ind_2025.csv,28497,BPP_IND,?,-1,0,ERROR,,sampled_from_type
IRBR3_ITR_itr_cia_aberta_2025.csv,914,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
IRBR3_ITR_itr_cia_aberta_BPA_con_2025.csv,85990,BPA_CON,?,-1,0,ERROR,,sampled_from_type
IRBR3_ITR_itr_cia_aberta_BPA_ind_2025.csv,85613,BPA_IND,?,-1,0,ERROR,,sampled_from_type
IRBR3_ITR_itr_cia_aberta_BPP_con_2025.csv,86966,BPP_CON,?,-1,0,ERROR,,sampled_from_type
IRBR3_ITR_itr_cia_aberta_BPP_ind_2025.csv,85165,BPP_IND,?,-1,0,ERROR,,sampled_from_type
ISAE4_DFP_dfp_cia_aberta_2025.csv,277,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
ISAE4_DFP_dfp_cia_aberta_BPA_con_2025.csv,27183,BPA_CON,?,-1,0,ERROR,,sampled_from_type
ISAE4_DFP_dfp_cia_aberta_BPA_ind_2025.csv,28201,BPA_IND,?,-1,0,ERROR,,sampled_from_type
ISAE4_DFP_dfp_cia_aberta_BPP_con_2025.csv,50691,BPP_CON,?,-1,0,ERROR,,sampled_from_type
ISAE4_DFP_dfp_cia_aberta_BPP_ind_2025.csv,49996,BPP_IND,?,-1,0,ERROR,,sampled_from_type
ISAE4_ITR_itr_cia_aberta_2025.csv,675,INDEX_ITR,?,-1,0,ERROR,,sampled_from_type
ISAE4_ITR_itr_cia_aberta_BPA_con_2025.csv,81283,BPA_CON,?,-1,0,ERROR,,sampled_from_type
ISAE4_ITR_itr_cia_aberta_BPA_ind_2025.csv,84334,BPA_IND,?,-1,0,ERROR,,sampled_from_type
ISAE4_ITR_itr_cia_aberta_BPP_con_2025.csv,151792,BPP_CON,?,-1,0,ERROR,,sampled_from_type
ISAE4_ITR_itr_cia_aberta_BPP_ind_2025.csv,149699,BPP_IND,?,-1,0,ERROR,,sampled_from_type
ITSA4_DFP_dfp_cia_aberta_2025.csv,271,INDEX_DFP,?,-1,0,ERROR,,sampled_from_type
ITSA4_DFP_dfp_cia_aberta_BPA_con_2025.csv,26181,BPA_CON,?,-1,0,ERROR,,sampled_from_type
ITSA4_DFP_dfp_cia_aberta_BPA_ind_2025.csv,25281,BPA_IND,?,-1,0,ERROR,,sampled_from_type
